Cutter,Titulo
H722r,raizes%20do%20brasil
K64e,escravismo%20em%20sao%20paulo%20e%20minas%20gerais
M188s,o%20suspeito%20atraves%20das%20lentes
M435b,o%20que%20e%20o%20brasil%3F
O48h,help%21%20sistema%20de%20consulta%20interativa%20historia%20do%20brasil
O77c,cultura%20brasileira%20e%20identidade%20nacional
W829m,museu%20paulista
B928n,naufragos%2C%20traficantes%20e%20degredados
C532v,as%20varias%20faces%20da%20inconfidencia%20mineira
S729d,diario%20da%20navegacao
S163b,o%20brado%20do%20ipiranga
P477f,a%20fabrica%20e%20a%20cidade%20ate%201930
S168m,manifestos%20e%20mensagens%3A%201898-1902
M744c,canudos
S192c,canudos
D812p,palmares%20pelo%20avesso
V712i,1932%20imagens%20de%20uma%20revolucao
N972r,real%20forte%20principe%20da%20beira
Z88r,reminiscencias%20de%20indaiatuba
S725s,salvador%2C%20capital%20da%20colonia
A779s,sao%20paulo%20nos%20seculos%20xvi-xvii
H673g,sao%20paulo%20no%20seculo%20xix
L961s,sao%20paulo%20nos%20seculos%20xviii
A227p,a%20patria%20paulista%22%22
B451t,no%20tempo%20dos%20bandeirantes
C122,historias%20e%20personagens
D812a,agora%20nos%21
G592p,a%20provincia%20de%20s.%20paulo
M149v,vida%20e%20morte%20do%20bandeirante
S495v,vivencias%20caipiras
T874c,cafe%2C%20industria%20e%20conhecimento
I91,itu%2C%20quatro%20seculos%20de%20comercio
M338a,uma%20aventura%20na%20terra%20dos%20indaias
S277o,o%20oficio%20de%20compartilhar%20historias
R284s,os%20sobreviventes
P979b,o%20beijo%20da%20mulher%20aranha
V517b,banquete%20com%20os%20deuses
V517m,as%20mentiras%20que%20os%20homens%20contam
B745c,cavala%20marinha
C574,cinco%20estrelas
K69s,sonho%20de%20sonhar
M528m,morte%20e%20vida%20severina%20e%20outros%20poemas%20em%20voz%20alta
L869j,no%20jardim%20da%20alma
M433g,escritos%20de%20gregorio%20de%20matos
B726u,o%20universo%20poetico%20de%20um%20baiano
L892e,epistolas%20%26%20baladas
L892r,o%20remo%20magico
O77e,eu%20chovo%2C%20tu%20choves%2C%20ele%20chove%20...
V785b,boca%20do%20inferno
B189v,vidas%20que%20se%20cruzam
C236c,carranca%20i
M141j,a%20moreninha
M521t,uma%20tarde%20destas
S411v,ao%20vencedor%20as%20batatas
A599t,o%20tocador%20de%20tuba
D754p,para%20gostar%20de%20ler
M678,misterios%20do%20engenho
T251p,para%20gostar%20de%20ler
S898d,die%20brasilianische%20chronik
T462c,meu%20caro%20h
S271d,dicionario%20de%20informatica%20e%20internet
D994o,novell
B663d,dicionario%20de%20politica
S581d,dicionario%20de%20relacoes%20internacionais
S617d,dicionario%20brasileiro%20de%20relacoes%20internacionais
D748d,dicionario%20de%20termos%20financeiros%20e%20de%20investimento
R913d,dicionario%20de%20termos%20financeiros
D546,dicionario%20do%20pensamento%20marxista
C972d,dicionario%20compacto%20do%20direito
V872,vocabulario%20basico%20de%20meio%20ambiente
G265d,dicionario%20de%20logistica%20e%20comercio%20exterior%3A
L435c,compendio%20de%20termos%20do%20comercio%20internacional%20e%20transporte%20maritimo
L961t,termingles
P813d,dicionario%20de%20comercio%20exterior%3A
C699d,dicionario%20de%20comercio%20maritimo%3A
D278,dicionario%20de%20transporte%20internacional
C334d,dicionario%20do%20folclore%20brasileiro
C178,cambridge%20advanced%20learner%27s%20dictionary
G633d,dicionario%20de%20expressoes%20idiomaticas%20americanas
C754m,mini%20dicionario%20escolar%20de%20ingles
F632d,dicionario%20escolar%20ingles-portugues%2C%20portugues-ingles
G322d,dicionario%20ingles%20-%20portugues%2C%20portugues%20-%20ingles
L848d,dicionario%20escolar
N935n,novo%20dicionario%20folha%20webster%27s%3A
C874d,oxford%20dictionary%20of%20phrasal%20verbs
F589m,minidicionario%20espanhol-portugues%2C%20portugues-espanhol
M363d,diccionario%20de%20la%20lengua%20espanola
M843d,diccionario%20bilingue%20de%20uso
P436m,michaelis%3A%20pequeno%20dicionario%20espanhol-portugues%2C%20portugues-espanhol
S474,senas%20-%20diccionario%20para%20la%20ensenanza%20de%20la%20lengua%20espanola%20para%20brasilenos
T137d,dicionario%20santillana%20para%20estudantes%3A
B585d,dicionario%20didatico%20de%20portugues
M517,melhoramentos
N739,novo%20dicionario%20aurelio%20basico%20da%20lingua%20portuguesa
S757d,dicionario%20pratico%20de%20verbos%20conjugados
P769m,melhoramentos
A646d,dicionario%20de%20metodologia%20cientifica
A652d,dicionario%20de%20metodologia%20cientifica
A784m,i%20minerali
A658p,de%20pina%27s%20technical%20dictionary
D545d,dicionario%20de%20termos%20de%20negocios
P654d,dicionario%20de%20termos%20de%20negocios%3A
P247o,oxford%20business%20english%20dictionary
P192d,dicionario%20de%20logistica%2C%20gestao%20de%20cadeias%20de%20suprimentos%20e%20operacoes
Q8c,cuentos
